household_id,FARM,OWNERSHP,ACREHOUS,TAXINCL,PROPINSR,COSTELEC,VALUEH,ROOMS,PLUMBING,PUMA
2411892,0,2,1,0,0,7,99,7,2,0
2411901,0,2,1,0,0,13,99,4,2,0
2411915,0,2,1,0,0,24,99,7,2,0
2411917,0,0,0,0,0,0,99,0,0,0
2411922,0,2,1,0,0,6,99,7,2,0
2411928,0,1,1,0,37,9,6,4,2,0
2411935,0,0,0,0,0,0,99,0,0,0
2411941,0,1,1,1,59,18,8,5,2,0
2411945,0,1,1,1,59,8,7,6,2,0
2411953,0,1,1,2,59,5,27,7,2,0
2411956,0,0,0,0,0,0,99,0,0,0
2411959,1,1,2,0,59,20,99,5,2,0
2411963,0,1,2,2,45,14,27,7,2,0
2411966,0,1,1,0,59,14,27,9,2,0
2411969,0,1,1,0,25,3,4,5,2,0
2411979,0,1,1,0,59,17,5,5,2,0
2411981,0,0,0,0,0,0,99,0,0,0
2411982,0,1,1,1,46,10,11,6,2,0
2411989,0,2,0,0,0,6,99,5,2,0
2411990,0,2,1,0,0,12,99,3,2,0
2411993,0,1,1,0,50,30,5,7,2,0
2412005,0,2,1,0,0,9,99,6,2,0
2412018,0,1,1,1,50,8,27,8,2,0
2412025,0,0,0,0,0,0,99,0,0,0
2412028,0,2,1,0,0,4,99,5,2,0
2412029,0,1,1,1,30,7,18,6,2,0
2412031,0,1,1,0,39,6,8,6,2,0
2412037,0,2,1,0,0,7,99,5,2,0
2412038,0,1,1,1,59,12,9,6,2,0
2412039,0,2,0,0,0,6,99,5,2,0
2412044,0,1,1,1,59,9,7,6,2,0
2412045,0,1,1,1,50,7,8,4,2,0
2412049,0,1,1,1,35,12,16,7,2,0
2412055,0,2,1,0,0,4,99,3,2,0
2412063,0,1,1,1,49,0,9,6,2,0
2412064,0,1,2,0,26,12,13,4,2,0
2412065,0,1,1,0,59,30,16,7,2,0
2412079,0,2,1,0,0,24,99,6,2,0
2412084,0,2,0,0,0,3,99,3,2,0
2412088,0,2,1,0,0,2,99,6,2,0
2412100,0,1,1,2,59,8,9,6,2,0
2412114,0,1,2,1,59,8,22,7,2,0
2412127,0,2,2,0,0,12,99,6,2,0
2412134,0,1,1,2,55,8,11,5,2,0
2412139,0,0,0,0,0,0,99,0,0,0
2412151,0,2,1,0,0,9,99,5,2,0
2412183,0,1,1,0,30,7,7,7,2,0
2412194,0,0,0,0,0,0,99,0,0,0
2412211,0,2,1,0,0,9,99,4,2,0
2412213,0,1,1,2,57,36,18,8,2,0
2412221,0,1,2,0,30,8,4,9,2,0
2412222,1,2,2,0,0,12,99,5,2,0
2412229,0,1,2,0,40,12,4,5,2,0
2412235,0,1,1,0,48,3,16,5,2,0
2412237,0,1,1,2,35,10,6,6,2,0
2412247,0,1,1,0,45,5,6,5,2,0
2412258,1,1,2,0,30,12,87,6,2,0
2412266,0,1,1,0,0,10,7,7,2,0
2412275,0,1,2,0,59,6,16,7,2,0
2412306,0,1,1,1,51,5,11,5,2,0
2412312,0,1,1,1,50,5,11,6,2,0
2412315,0,1,1,0,50,12,2,5,2,0
2412318,0,0,0,0,0,0,99,0,0,0
2412319,0,1,1,2,58,5,6,6,2,0
2412349,0,1,1,2,50,7,7,5,2,0
2412357,0,1,1,0,59,10,7,6,2,0
2412359,0,1,1,0,26,7,2,5,2,0
2412360,0,2,1,0,0,3,99,5,2,0
2412362,0,2,1,0,0,7,99,4,2,0
2412364,0,1,1,0,25,23,2,7,2,0
2412366,0,2,0,0,0,4,99,3,2,0
2412367,0,2,0,0,0,7,99,2,2,0
2412384,0,1,1,0,59,3,7,5,2,0
2412401,0,1,1,2,59,2,11,5,2,0
2412402,0,2,0,0,0,1,99,2,2,0
2412405,0,2,0,0,0,2,99,3,2,0
2412428,0,1,1,0,40,7,3,9,2,0
2412432,0,1,1,1,59,9,16,6,2,0
2412433,0,1,1,0,43,10,11,6,2,0
2412447,0,1,1,0,56,9,2,4,2,0
2412458,0,1,1,1,59,1,8,6,2,0
2412459,0,1,1,0,59,6,11,4,2,0
2412460,0,1,1,0,43,4,18,5,2,0
2412467,0,1,1,0,27,5,2,5,2,0
2412477,0,1,2,1,13,10,16,1,2,0
2412481,0,1,2,0,30,12,1,5,2,0
2412490,0,1,1,1,26,18,9,6,2,0
2412492,0,1,1,2,59,8,6,5,2,0
2412494,0,1,1,0,18,9,2,4,2,0
2412511,0,1,1,0,25,6,5,4,2,0
2412512,0,0,0,0,0,0,99,0,0,0
2412514,0,1,1,2,59,10,9,6,2,0
2412517,0,2,1,0,0,3,99,4,2,0
2412522,0,2,1,0,0,0,99,2,2,0
2412523,0,1,1,0,50,7,22,7,2,0
2412527,0,1,1,0,59,7,16,4,2,0
2412529,0,2,1,0,0,4,99,5,2,0
2412533,0,1,1,2,59,6,9,6,2,0
2412536,0,1,1,0,13,6,1,4,2,0
2412544,0,1,1,0,45,12,4,5,2,0
2412551,0,0,0,0,0,0,99,0,0,0
2412561,0,1,1,1,40,11,4,5,2,0
2412568,0,1,2,0,30,6,22,8,2,0
2412578,0,0,0,0,0,0,99,0,0,0
2412579,0,1,1,2,59,99,22,6,2,0
2412586,0,0,0,0,0,0,99,0,0,0
2412587,0,0,0,0,0,0,99,0,0,0
2412598,0,0,0,0,0,0,99,0,0,0
2412601,0,1,1,1,44,5,7,5,2,0
2412608,0,2,1,0,0,24,99,5,2,0
2412619,0,1,1,0,59,12,27,9,2,0
2412630,0,0,0,0,0,0,99,0,0,0
2412633,0,2,1,0,0,4,99,4,2,0
2412638,0,1,0,0,59,99,9,1,1,0
2412640,0,0,0,0,0,0,99,0,0,0
2412645,0,2,1,0,0,5,99,5,2,0
2412648,0,0,0,0,0,0,99,0,0,0
2412649,0,1,1,2,20,1,16,8,2,0
2412654,0,1,1,2,44,12,6,6,2,0
2412659,0,1,1,0,20,3,2,3,2,0
2412673,0,2,1,0,0,7,99,4,2,0
2412675,0,0,0,0,0,0,99,0,0,0
2412676,0,0,0,0,0,0,99,0,0,0
2412678,0,2,1,0,0,9,99,5,2,0
2412680,0,2,1,0,0,13,99,6,2,0
2412681,0,1,1,0,44,4,8,6,2,0
2412682,0,1,1,0,43,3,4,2,2,0
2412689,0,1,1,2,40,12,9,9,2,0
2412693,0,2,0,0,0,16,99,4,2,0
2412701,0,1,1,1,59,8,13,8,2,0
2412702,1,1,2,0,59,6,87,7,2,0
2412704,0,1,1,1,35,18,13,7,2,0
2412710,0,1,1,0,40,8,18,5,2,0
2412712,0,0,0,0,0,0,99,0,0,0
2412725,0,0,0,0,0,0,99,0,0,0
2412729,0,2,1,0,0,12,99,7,2,0
2412742,0,1,2,0,38,7,6,6,2,0
2412745,0,1,1,1,55,6,22,5,2,0
2412746,0,1,1,0,47,8,13,6,2,0
2412752,0,1,2,1,59,10,5,6,2,0
2412753,1,1,2,1,59,1,22,4,2,0
2412760,0,1,1,0,59,21,22,9,2,0
2412773,0,1,1,0,6,12,11,5,2,0
2412783,0,1,1,0,45,20,11,7,2,0
2412784,0,1,1,1,40,6,13,7,2,0
2412797,0,1,2,1,59,25,27,9,2,0
2412803,0,1,1,1,30,13,9,6,2,0
2412812,0,1,1,0,59,3,7,8,2,0
2412820,0,1,2,1,35,9,9,7,2,0
2412823,0,1,1,2,59,7,9,5,2,0
2412826,0,0,0,0,0,0,99,0,0,0
2412827,0,2,1,0,0,6,99,2,2,0
2412829,0,1,1,2,35,10,8,6,2,0
2412830,0,1,1,2,59,12,13,5,2,0
2412838,0,1,1,1,59,20,35,8,2,0
2412846,0,1,1,2,35,15,9,6,2,0
2412848,0,2,0,0,0,99,99,1,1,0
2412853,0,0,0,0,0,0,99,0,0,0
2412863,0,1,1,0,59,6,11,7,2,0
2412864,0,2,1,0,0,7,99,4,2,0
2412866,0,2,1,0,0,12,99,5,2,0
2412875,0,1,1,2,59,1,13,6,2,0
2412877,0,1,1,2,59,18,16,9,2,0
2412881,0,2,0,0,0,2,99,4,2,0
2412895,0,1,1,0,59,6,22,7,2,0
2412896,0,1,1,2,22,20,11,6,2,0
2412898,0,1,1,0,19,6,2,6,2,0
2412900,0,1,1,0,44,9,8,5,2,0
2412908,0,1,2,0,35,10,16,6,2,0
2412913,0,2,1,0,0,7,99,4,2,0
2412914,0,2,1,0,0,99,99,7,2,0
2412919,0,1,1,1,25,7,2,2,2,0
2412931,0,1,1,0,40,11,4,5,2,0
2412939,0,2,1,0,0,15,99,5,2,0
2412946,0,1,1,1,40,20,9,6,2,0
2412947,0,1,1,2,31,12,18,4,2,0
2412962,0,1,1,0,59,7,13,6,2,0
2412979,0,2,1,0,0,24,99,3,2,0
2412981,0,1,1,2,59,10,9,3,2,0
2413000,0,1,1,2,59,24,18,5,2,0
2413001,0,1,1,1,31,9,4,5,2,0
2413005,0,1,1,0,46,4,8,6,2,0
2413008,0,2,1,0,0,10,99,4,2,0
2413009,0,1,1,2,9,25,13,9,2,0
2413023,0,1,1,0,45,9,7,9,2,0
2413024,0,1,1,0,25,16,0,1,2,0
2413026,0,2,1,0,0,5,99,6,2,0
2413029,0,0,0,0,0,0,99,0,0,0
2413046,0,1,1,1,59,8,7,5,2,0
2413047,0,1,1,0,30,6,9,5,2,0
2413052,0,1,1,2,59,12,8,6,2,0
2413055,0,1,1,0,36,6,9,6,2,0
2413075,0,1,1,1,59,1,6,5,2,0
2413083,0,1,2,0,59,15,13,7,2,0
2413089,0,2,1,0,0,10,99,6,2,1
2413099,0,1,1,1,45,8,18,7,2,1
2413103,0,2,1,0,0,16,99,2,2,1
2413118,0,1,1,1,58,4,5,4,2,1
2413132,0,1,1,2,58,4,7,5,2,1
2413142,0,2,1,0,0,5,99,7,2,1
2413148,0,2,1,0,0,12,99,3,2,1
2413150,0,1,1,2,59,5,11,6,2,1
2413151,0,2,0,0,0,5,99,4,2,1
2413152,0,1,1,1,25,6,9,7,2,1
2413156,0,2,1,0,0,16,99,7,2,1
2413165,0,1,1,1,59,10,27,6,2,1
2413166,0,1,1,0,49,14,16,6,2,1
2413171,0,1,1,0,59,13,27,5,2,1
2413173,0,2,1,0,0,24,99,5,2,1
2413193,0,1,1,1,35,12,27,4,2,1
2413199,0,1,2,1,59,5,45,8,2,1
2413202,0,1,1,1,50,6,8,6,2,1
2413205,0,1,1,0,54,11,11,5,2,1
2413214,0,1,1,1,59,5,27,8,2,1
2413217,0,0,0,0,0,0,99,0,0,1
2413233,0,2,0,0,0,3,99,6,2,1
2413234,0,2,1,0,0,9,99,6,2,1
2413236,1,1,2,1,59,8,87,7,2,1
2413239,0,0,0,0,0,0,99,0,0,1
2413243,0,1,1,2,31,6,11,6,2,1
2413248,0,2,1,0,0,4,99,3,2,1
2413251,0,1,1,1,29,8,16,7,2,1
2413259,0,1,2,0,50,99,6,2,2,1
2413266,0,2,1,0,0,4,99,5,2,1
2413270,0,1,1,0,59,6,18,6,2,1
2413274,0,2,0,0,0,9,99,4,2,1
2413276,0,2,0,0,0,2,99,3,2,1
2413285,0,1,1,0,59,5,11,6,2,1
2413286,0,1,1,0,29,8,7,5,2,1
2413287,0,1,1,0,20,3,5,5,2,1
2413313,0,1,1,1,30,12,16,6,2,1
2413326,0,1,1,1,59,8,7,3,2,1
2413331,0,1,1,0,0,99,6,4,2,1
2413335,0,2,1,0,0,7,99,6,2,1
2413339,0,2,2,0,0,11,99,4,2,1
2413350,0,2,1,0,0,4,99,6,2,1
2413355,0,2,1,0,0,9,99,4,2,1
2413360,0,2,1,0,0,9,99,5,2,1
2413361,0,0,0,0,0,0,99,0,0,1
2413364,0,2,0,0,0,2,99,2,2,1
2413372,0,1,1,2,48,3,8,6,2,1
2413378,0,1,1,1,37,4,22,5,2,1
2413379,0,2,1,0,0,8,99,5,2,1
2413383,0,2,1,0,0,6,99,3,2,1
2413394,0,2,1,0,0,0,99,3,2,1
2413395,0,2,0,0,0,3,99,3,2,1
2413413,0,2,0,0,0,2,99,2,2,1
2413414,0,1,1,0,45,5,13,6,2,1
2413416,0,2,0,0,0,12,99,6,2,1
2413431,0,2,0,0,0,6,99,4,2,1
2413435,0,1,1,2,50,8,16,6,2,1
2413438,0,1,1,1,59,17,27,6,2,1
2413439,0,1,1,1,44,9,9,6,2,1
2413451,0,2,1,0,0,12,99,7,2,1
2413455,0,1,1,0,59,4,11,8,2,1
2413457,0,1,1,2,59,18,13,3,2,1
2413467,0,1,1,1,21,6,18,8,2,1
2413471,0,1,1,0,30,7,18,6,2,1
2413477,0,1,1,0,35,6,8,5,2,1
2413483,0,1,2,0,59,6,22,5,2,1
2413487,0,2,0,0,0,3,99,4,2,1
2413514,0,1,1,0,43,7,5,7,2,1
2413516,0,2,0,0,0,1,99,1,2,1
2413524,0,2,1,0,0,15,99,6,2,1
2413533,0,1,1,2,30,12,18,5,2,1
2413534,0,0,0,0,0,0,99,0,0,1
2413536,0,2,1,0,0,8,99,1,2,1
2413538,1,1,2,0,50,7,11,9,2,1
2413543,0,1,1,0,30,14,8,5,2,1
2413571,0,2,0,0,0,99,99,1,2,1
2413577,0,1,1,2,50,9,11,6,2,1
2413579,0,1,1,0,29,8,9,5,2,1
2413582,0,2,1,0,0,0,99,4,2,1
2413584,0,2,1,0,0,2,99,4,2,1
2413592,0,2,0,0,0,0,99,2,2,1
2413593,0,1,1,0,50,6,45,3,2,1
2413600,0,1,1,0,55,15,18,5,2,1
2413603,0,1,1,0,59,21,18,7,2,1
2413605,0,1,1,1,59,6,27,7,2,1
2413610,0,1,1,1,59,2,35,8,2,1
2413612,0,2,0,0,0,2,99,2,2,1
2413614,0,2,0,0,0,99,99,2,2,1
2413618,0,1,1,0,10,5,0,5,2,1
2413626,0,1,1,2,30,0,9,5,2,1
2413631,0,1,1,1,59,14,13,6,2,1
2413641,0,1,1,0,28,7,11,7,2,1
2413647,0,1,1,1,59,5,16,6,2,1
2413656,0,1,1,0,38,11,11,6,2,1
2413660,0,1,1,1,43,18,13,5,2,1
2413664,0,1,1,0,30,4,11,3,2,1
2413667,0,1,1,2,40,6,9,6,2,1
2413702,0,2,0,0,0,9,99,3,2,1
2413723,0,2,0,0,0,99,99,4,2,1
2413741,0,2,1,0,0,24,99,6,2,1
2413751,0,2,1,0,0,8,99,6,2,1
2413768,0,1,1,1,45,25,27,8,2,1
2413774,0,0,0,0,0,0,99,0,0,1
2413787,0,1,1,1,46,3,9,7,2,1
2413791,0,2,1,0,0,3,99,1,2,1
2413802,0,1,1,1,59,25,27,7,2,1
2413820,0,1,1,1,45,8,11,7,2,1
2413821,0,2,1,0,0,3,99,5,2,1
2413823,0,2,1,0,0,3,99,5,2,1
2413834,0,2,0,0,0,2,99,4,2,1
2413846,0,2,1,0,0,12,99,6,2,1
2413848,0,1,1,0,8,0,1,4,2,1
2413853,0,2,0,0,0,3,99,4,2,1
2413861,0,1,1,1,59,8,27,7,2,1
2413866,0,2,0,0,0,5,99,5,2,1
2413867,0,1,1,2,40,15,13,6,2,1
2413872,0,1,1,2,40,20,9,5,2,1
2413880,0,2,1,0,0,12,99,5,2,1
2413884,0,2,1,0,0,14,99,5,2,1
2413893,0,1,1,1,59,23,45,9,2,1
2413894,0,2,1,0,0,6,99,5,2,1
2413937,0,1,1,2,45,12,9,7,2,1
2413943,0,1,1,2,40,4,13,5,2,1
2413947,0,2,1,0,0,2,99,2,2,1
2413949,0,2,0,0,0,18,99,5,2,1
2413950,0,1,1,0,53,9,11,5,2,1
2413956,0,2,0,0,0,99,99,3,2,1
2413961,0,1,2,0,59,12,8,3,2,1
2413962,0,2,0,0,0,4,99,3,2,1
2413965,0,1,1,1,59,14,13,4,2,1
2413968,0,0,0,0,0,0,99,0,0,1
2413995,0,2,1,0,0,12,99,3,2,1
2414008,0,1,1,2,59,3,11,6,2,1
2414009,0,2,0,0,0,99,99,4,2,1
2414010,0,2,1,0,0,12,99,4,2,1
2414018,0,1,1,0,34,3,9,5,2,1
2414026,0,2,1,0,0,6,99,7,2,1
2414031,0,2,0,0,0,6,99,4,2,1
2414036,0,1,1,0,59,7,16,5,2,1
2414044,0,2,1,0,0,3,99,3,2,1
2414051,0,1,1,0,29,9,1,4,2,1
2414057,0,2,0,0,0,2,99,3,2,1
2414065,0,2,0,0,0,3,99,4,2,1
2414068,1,2,2,0,0,99,99,5,2,1
2414080,0,1,1,1,59,12,18,8,2,1
2414089,0,1,1,1,40,9,8,2,2,1
2414104,0,2,1,0,0,5,99,4,2,1
2414114,0,1,1,0,38,12,8,4,2,1
2414115,0,2,0,0,0,11,99,4,2,1
2414117,0,2,1,0,0,8,99,5,2,1
2414119,0,1,1,1,59,16,13,7,2,1
2414134,0,1,1,2,30,12,11,5,2,1
2414147,0,1,1,0,59,7,22,6,2,1
2414149,0,1,1,1,40,20,22,5,2,1
2414155,0,2,1,0,0,3,99,1,2,1
2414159,0,1,2,1,59,24,22,7,2,1
2414178,0,1,1,0,40,4,16,6,2,1
2414184,0,2,0,0,0,2,99,2,2,1
2414186,0,2,1,0,0,10,99,5,2,1
2414189,0,1,1,0,59,20,45,4,2,1
2414215,0,2,0,0,0,0,99,4,2,1
2414225,0,2,2,0,0,99,99,1,2,1
2414235,0,2,0,0,0,99,99,3,2,1
2414236,0,1,1,1,59,4,6,5,2,1
2414239,0,2,1,0,0,6,99,6,2,1
2414240,0,1,1,2,48,12,11,6,2,1
2414266,0,1,1,0,44,3,3,5,2,1
2414267,0,2,0,0,0,3,99,1,2,1
2414278,0,1,1,1,59,4,6,3,2,1
2414286,0,2,0,0,0,2,99,2,2,1
2414303,0,1,1,1,45,13,13,7,2,1
2414304,0,2,1,0,0,12,99,4,2,1
2414308,0,2,0,0,0,6,99,4,2,1
2414312,0,2,0,0,0,2,99,4,2,1
2414314,0,2,1,0,0,2,99,5,2,1
2414315,0,1,2,0,35,10,35,5,2,1
2414319,0,1,1,1,40,12,13,7,2,1
2414324,0,0,0,0,0,0,99,0,0,1
2414329,0,1,1,0,20,6,1,5,2,1
2414340,0,2,0,0,0,4,99,4,2,1
2414345,0,1,1,1,35,5,11,4,2,1
2414355,0,2,1,0,0,6,99,4,2,1
2414356,0,1,1,2,59,5,18,7,2,1
2414359,0,1,1,1,59,15,27,8,2,1
2414382,0,1,1,1,59,9,13,5,2,1
2414408,0,1,1,0,45,7,11,6,2,1
2414409,0,1,1,0,10,3,0,4,2,1
2414421,0,1,1,0,59,4,18,4,2,1
2414434,0,2,0,0,0,6,99,3,2,1
2414445,0,1,1,1,40,1,18,7,2,1
2414457,0,2,1,0,0,8,99,5,2,1
2414462,0,1,1,1,45,9,18,5,2,1
2414470,0,2,1,0,0,6,99,5,2,1
2414472,0,2,1,0,0,99,99,5,2,1
2414473,0,2,1,0,0,2,99,5,2,1
2414476,1,2,2,0,0,15,99,9,2,1
2414479,0,2,1,0,0,6,99,3,2,1
2414485,0,1,1,1,50,8,11,2,2,1
2414493,0,1,1,2,35,5,8,5,2,1
2414496,0,1,1,1,59,4,4,6,2,1
2414499,0,2,0,0,0,4,99,4,2,1
2414509,0,1,1,0,45,12,11,5,2,1
2414521,0,1,1,0,39,2,22,6,2,1
2414535,0,1,1,1,40,6,13,6,2,1
2414539,0,1,1,0,39,3,4,4,2,1
2414546,0,1,1,0,25,3,5,3,2,1
2414547,0,0,0,0,0,0,99,0,0,1
2414562,0,2,0,0,0,6,99,4,2,1
2414564,0,1,1,1,50,7,18,7,2,1
2414573,0,2,1,0,0,20,99,2,2,1
2414575,0,1,1,1,43,4,16,4,2,1
2414583,0,1,1,1,58,4,22,8,2,1
2414587,0,2,0,0,0,99,99,4,2,1
2414591,0,1,1,0,35,6,9,5,2,1
2414594,0,1,1,1,59,7,27,9,2,1
2414598,0,1,1,0,40,7,9,5,2,1
2414601,0,2,1,0,0,6,99,7,2,1
2414608,0,1,1,0,59,16,18,6,2,1
2414614,0,1,1,0,59,1,13,6,2,1
2414618,0,1,1,1,59,10,16,6,2,1
2414624,0,2,1,0,0,5,99,5,2,1
2414626,0,1,1,1,59,5,13,6,2,1
2414628,0,1,1,2,30,10,13,8,2,1
2414630,0,2,1,0,0,12,99,5,2,1
2414631,0,1,1,1,40,7,13,7,2,1
2414634,0,2,1,0,0,4,99,5,2,1
2414635,0,1,1,0,33,23,8,9,2,1
2414636,0,1,1,1,50,12,22,9,2,1
2414642,0,1,1,1,27,1,11,3,2,1
2414644,0,2,2,0,0,99,99,1,1,1
2414646,0,1,1,0,27,4,8,5,2,1
2414654,0,1,1,2,59,4,8,4,2,1
2414656,0,2,0,0,0,6,99,4,2,1
2414658,0,2,1,0,0,1,99,3,2,1
2414661,0,2,1,0,0,8,99,6,2,1
2414668,0,1,1,1,33,4,16,6,2,1
2414670,0,2,1,0,0,99,99,5,2,1
2414674,0,2,1,0,0,7,99,5,2,1
2414684,0,1,1,0,59,10,45,4,2,1
2414688,0,2,0,0,0,99,99,2,2,1
2414695,0,1,1,0,53,18,16,6,2,1
2414702,0,1,1,2,59,13,6,5,2,1
2414707,0,1,1,1,59,6,22,6,2,1
2414715,0,0,0,0,0,0,99,0,0,1
2414728,0,1,1,1,59,24,13,3,2,1
2414733,0,2,1,0,0,10,99,3,2,1
2414739,0,2,1,0,0,99,99,7,2,1
2414757,0,2,1,0,0,1,99,2,2,1
2414785,0,1,2,0,59,99,27,4,2,1
2414789,0,2,0,0,0,4,99,4,2,1
2414801,0,0,0,0,0,0,99,0,0,1
2414803,0,2,1,0,0,2,99,4,2,1
2414809,0,2,1,0,0,22,99,6,2,1
2414812,0,1,1,1,40,2,11,3,2,1
2414816,0,1,1,1,59,2,13,5,2,1
2414833,0,1,1,0,49,4,13,5,2,1
2414844,0,1,1,2,45,3,11,7,2,1
2414850,0,0,0,0,0,0,99,0,0,1
2414854,0,1,1,1,40,5,22,7,2,1
2414857,0,2,1,0,0,12,99,7,2,1
2414867,0,1,1,1,53,7,16,7,2,1
2414880,0,1,1,1,50,11,13,5,2,1
2414887,0,1,1,2,13,4,13,6,2,1
2414888,0,1,1,0,50,12,3,4,2,1
2414906,0,1,1,1,59,14,18,6,2,1
2414910,0,1,1,1,59,9,9,6,2,1
2414915,0,1,1,1,59,10,27,9,2,1
2414924,0,1,1,0,58,20,7,4,2,1
2414929,0,2,1,0,0,20,99,5,2,1
2414930,0,0,0,0,0,0,99,0,0,1
2414937,0,1,1,2,30,7,11,5,2,1
2414941,0,1,1,1,52,6,22,7,2,1
2414946,0,1,1,0,59,8,45,9,2,1
2414947,0,1,1,1,34,26,13,7,2,1
2414955,0,1,1,0,42,12,4,5,2,1
2414978,0,1,1,0,50,1,3,8,2,1
2414980,0,2,1,0,0,0,99,3,2,1
2414986,0,1,1,2,50,5,11,5,2,1
2414989,0,2,0,0,0,2,99,2,2,1
2414990,0,2,0,0,0,2,99,4,2,1
2414993,0,1,1,2,59,11,11,4,2,1
2414995,0,1,1,2,50,3,13,6,2,1
2414997,0,1,1,0,41,6,16,2,2,1
2414999,0,2,0,0,0,2,99,3,2,1
2415000,0,2,1,0,0,0,99,4,2,1
2415003,0,1,1,1,33,12,18,5,2,1
2415015,0,2,1,0,0,10,99,5,2,1
2415019,0,2,1,0,0,5,99,5,2,1
2415030,0,2,1,0,0,4,99,4,2,1
2415035,0,1,1,0,59,10,11,7,2,1
2415049,1,2,2,0,0,99,99,8,2,1
2415053,0,1,1,0,23,14,13,8,2,1
2415065,0,1,1,0,40,6,11,4,2,1
2415069,1,1,2,0,59,5,45,6,2,1
2415089,0,2,1,0,0,9,99,6,2,1
2415102,0,2,0,0,0,99,99,3,2,1
2415107,0,1,1,0,40,12,11,4,2,1
2415108,0,1,1,1,34,6,27,6,2,1
2415123,0,1,2,1,50,8,45,9,2,1
2415124,0,1,1,0,36,6,9,6,2,1
2415126,0,2,1,0,0,13,99,4,2,1
2415128,0,1,1,2,59,14,18,6,2,1
2415135,0,2,0,0,0,6,99,4,2,1
2415138,0,2,0,0,0,12,99,2,2,1
2415148,0,2,1,0,0,8,99,3,2,1
2415158,0,2,1,0,0,22,99,8,2,1
2415165,0,1,1,2,59,20,13,7,2,1
2415166,0,1,1,1,59,12,8,6,2,1
2415174,0,2,1,0,0,10,99,5,2,1
2415178,0,1,1,1,59,21,22,6,2,1
2415185,0,1,1,0,20,3,4,7,2,1
2415205,0,2,0,0,0,3,99,3,2,1
2415206,0,2,1,0,0,6,99,4,2,1
2415208,0,1,1,0,30,4,0,5,2,1
2415211,0,0,0,0,0,0,99,0,0,1
2415215,0,0,0,0,0,0,99,0,0,1
2415225,0,1,1,0,59,2,18,5,2,1
2415227,0,2,0,0,0,2,99,4,2,1
2415236,0,1,1,2,48,9,13,6,2,1
2415243,0,1,0,1,42,6,13,4,2,1
2415248,0,2,0,0,0,99,99,1,2,1
2415252,0,1,1,2,34,3,13,5,2,1
2415254,0,2,0,0,0,20,99,4,2,1
2415258,0,2,0,0,0,99,99,3,2,1
2415260,0,1,1,2,59,11,18,7,2,1
2415261,0,2,1,0,0,7,99,4,2,1
2415263,0,1,1,1,59,5,11,5,2,1
2415270,0,1,1,1,51,4,27,6,2,1
2415271,0,1,2,0,40,18,6,8,2,1
2415276,0,1,1,1,30,3,7,5,2,1
2415278,0,1,1,2,40,12,11,5,2,1
2415282,0,0,0,0,0,0,99,0,0,1
2415285,0,2,1,0,0,9,99,6,2,1
2415287,0,2,1,0,0,1,99,4,2,1
2415306,0,2,1,0,0,3,99,5,2,1
2415308,0,2,1,0,0,7,99,6,2,1
2415311,0,1,2,0,50,6,35,2,2,1
2415318,0,2,1,0,0,7,99,6,2,1
2415319,0,1,1,1,45,1,22,8,2,1
2415328,0,1,1,1,59,3,27,6,2,1
2415329,0,1,1,0,54,5,11,5,2,1
2415333,0,2,1,0,0,1,99,3,2,1
2415339,0,1,2,0,25,12,99,6,2,1
2415362,0,1,1,0,59,18,8,6,2,1
2415366,0,2,0,0,0,14,99,5,2,1
2415379,0,2,1,0,0,99,99,4,2,1
2415380,0,2,0,0,0,1,99,4,2,1
2415386,0,0,0,0,0,0,99,0,0,1
2415398,0,1,1,2,59,10,18,5,2,1
2415401,0,1,1,0,20,0,2,4,2,1
2415405,0,2,0,0,0,13,99,5,2,1
2415410,0,1,1,0,59,0,13,7,2,1
2415413,0,1,1,1,39,8,18,5,2,1
2415414,0,1,1,0,44,15,7,5,2,1
2415417,0,1,1,0,59,15,45,9,2,1
2415420,0,2,1,0,0,7,99,4,2,1
2415421,0,2,1,0,0,14,99,5,2,1
2415474,0,2,1,0,0,6,99,6,2,1
2415482,0,1,1,0,53,14,35,2,2,1
2415490,0,1,1,1,40,16,35,6,2,1
2415495,0,1,1,2,50,4,11,6,2,1
2415504,0,1,1,0,59,5,4,5,2,1
2415508,0,2,1,0,0,12,99,4,2,1
2415517,0,2,2,0,0,18,99,4,2,1
2415528,0,1,1,2,40,3,8,4,2,1
2415538,0,1,1,0,30,3,9,6,2,1
2415542,0,2,1,0,0,20,99,2,2,1
2415547,0,1,1,0,40,57,11,5,2,1
2415549,0,2,1,0,0,9,99,9,2,1
2415551,0,1,1,2,47,12,11,6,2,1
2415554,0,1,1,1,59,2,16,8,2,1
2415556,0,1,1,0,59,11,27,7,2,1
2415559,0,1,1,2,59,6,35,9,2,1
2415561,0,1,1,0,59,24,11,7,2,1
2415574,0,2,1,0,0,2,99,1,2,1
2415577,0,1,1,1,35,3,6,7,2,1
2415580,0,1,1,1,59,3,11,4,2,1
2415586,0,1,1,2,36,6,16,7,2,1
2415591,0,1,1,2,54,6,13,4,2,1
2415604,0,1,1,0,39,12,9,9,2,1
2415627,0,2,0,0,0,2,99,4,2,1
2415635,0,2,1,0,0,2,99,6,2,1
2415638,0,1,1,0,42,12,13,6,2,1
2415640,0,1,1,2,27,3,8,5,2,1
2415645,0,2,1,0,0,4,99,2,2,1
2415646,0,2,1,0,0,3,99,4,2,1
